50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,True,True,,,,,,,75e4aa6c-a6c4-4ee1-a050-6a5d5cdd8bf5,684,,"[39.3, 19.3]",3794688,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harry Maguire,3336.0,Left Center Back,43,Germany,770,['b341cb4c-079f-42fb-8e27-60521583cdad'],40,,,,,,,,,,,,,,,,,,England,768,00:17:40.082,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,4a817c3b-0218-43f9-80ef-74262d24b1ef,705,,"[36.7, 24.3]",3794688,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Right Defensive Midfield,43,Germany,770,['b27b3008-e377-4f23-be9c-97312473e4cd'],58,,,,,,,,,,,,,,,,,,Germany,770,00:17:58.023,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,09f5b707-3bdc-47e6-8d51-8f175de6e3b8,935,,"[86.9, 19.6]",3794688,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,53,England,768,['648da59e-d3c9-4fdd-b1b0-21004c085d7b'],28,,,,,,,,,,,,,,,,,,England,768,00:22:28.383,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,1efa709a-42c7-435a-8821-71e903b4e129,997,,"[98.6, 3.3]",3794688,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Wing Back,56,England,768,['42ad167a-07df-40cd-8759-4148ead11447'],25,,,,,,,,,,,,,,,,,,England,768,00:24:25.841,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,74077e95-fc1b-453a-8a2e-65822e36bc1b,1099,,"[16.8, 6.0]",3794688,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,64,England,768,['1968d2e4-6ff1-4828-9fc0-0628c740f330'],14,,,,,,,,,,,,,,,,,,England,768,00:28:14.749,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6ab51dca-cdf9-4e21-91dd-d41326274116,1164,,"[41.8, 75.1]",3794688,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,68,Germany,770,"['3d864a3a-0511-4bd4-9097-8cecbe6629b6', '9ba6ec77-5bf0-4caa-9814-492180fec4bd']",5,,,,,,,,,,,,,,,,,,Germany,770,00:30:05.268,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,025bbd3d-b753-4ce1-8c32-6b16171c7192,1527,,"[21.9, 32.3]",3794688,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Center Back,101,England,768,['c0a51446-60c5-46c8-9b8d-5d26ac693490'],32,,,,,,,,,,,,,,,,,,England,768,00:38:32.494,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9567cdfc-bd92-438d-a229-3535a0c90768,1703,,"[89.9, 21.3]",3794688,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,108,England,768,['2f41206f-72f6-4bd0-a632-935262e3727d'],51,,,,,,,,,,,,,,,,,,England,768,00:41:51.091,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,81f62565-1b7a-4f13-bd7b-43ca86849f6f,1722,,"[64.7, 70.2]",3794688,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kalvin Phillips,4706.0,Right Defensive Midfield,110,England,768,['02f69585-57df-46d8-bf8b-7f8f7a763959'],52,,,,,,,,,,,,,,,,,,England,768,00:43:52.703,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8dd6f2e3-7c86-4b27-b1b9-5be01427c1b1,1747,,"[40.0, 9.7]",3794688,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Right Defensive Midfield,111,Germany,770,"['3566d63d-9498-45a3-9f62-a15a02f6b14f', '694ed7cb-bd05-478e-979e-4b06cef903b6', '8c2d8452-164e-413a-97f2-5eab51d0035c']",29,,,,,,,,,,,,,,,,,,Germany,770,00:44:29.067,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,19f77f9b-8ef4-4698-8edb-8b0675e27a17,2123,,"[16.1, 59.8]",3794688,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthias Ginter,8808.0,Right Center Back,123,England,768,['a90bdc4f-aceb-427d-bd5c-e805bd93e4a7'],36,,,,,,,,,,,,,,,,,,Germany,770,00:06:36.654,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,bdde1e2d-7046-48ad-bc88-1a0ad7e0aa8d,2434,,"[49.6, 56.4]",3794688,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kai Havertz,8966.0,Right Wing,134,Germany,770,"['8f1332ca-95e6-4565-a69a-c78125668c38', 'f59b3fc2-452c-4990-bd3d-dbdad0a30637']",45,,,,,,,,,,,,,,,,,,Germany,770,00:14:45.861,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,32adebb4-6a5c-4e50-a83b-b0739ddad426,2634,,"[55.3, 11.6]",3794688,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Raheem Sterling,3233.0,Left Wing,141,England,768,['0939c873-c475-4f54-b3e3-51fefd68de61'],21,,,,,,,,,,,,,,,,,,England,768,00:19:21.081,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8b3196fd-c835-403f-ad0d-52d570988159,2649,,"[35.0, 13.6]",3794688,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,143,Germany,770,"['cb3e033f-732c-470e-bf6a-6189e40ad065', 'eb2b575a-48e8-411b-83fd-a09d6a7ec837']",27,,,,,,,,,,,,,,,,,,Germany,770,00:20:27.308,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a3fc1a33-3f3e-4260-ac87-4ee6e69d9a13,2790,,"[29.3, 74.9]",3794688,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kai Havertz,8966.0,Right Wing,149,Germany,770,"['2f6b8225-c9bc-4590-8bf1-f42234c3c1bd', '449cc207-a93b-41ec-8334-950a176b331d']",40,,,,,,,,,,,,,,,,,,Germany,770,00:24:40.556,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e4448da8-bc45-4aaa-b9ac-4f3e793c8f09,2868,,"[69.5, 72.6]",3794688,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Right Wing Back,151,England,768,['e080b78a-0ef0-423f-abc5-c8e426419647'],2,,,,,,,,,,,,,,,,,,England,768,00:26:02.572,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f69e318b-5d9a-4904-ba1c-52205c85883e,2976,,"[96.2, 53.9]",3794688,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Joshua Kimmich,5579.0,Right Wing Back,159,Germany,770,"['2c0ab824-17f6-4187-bc15-d54daa7f509f', 'e758e780-66c7-4680-854a-878f9fb72b00']",31,,,,,,,,,,,,,,,,,,Germany,770,00:31:31.347,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,640434da-93d8-4c58-ac35-820a980236b9,3138,,"[71.7, 47.0]",3794688,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,170,England,768,['e241f1f2-ba06-46b9-aa42-ee3dc0963cb7'],26,,,,,,,,,,,,,,,,,,England,768,00:37:26.266,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,97882e56-c1c5-4539-97d6-de200d1030bf,3201,,"[44.4, 44.2]",3794688,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,172,England,768,['df005ee0-2458-41bf-8b05-79bac91b3829'],17,,,,,,,,,,,,,,,,,,England,768,00:39:17.391,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,82f72755-d522-4ecf-a690-0d92b730ca73,3420,,"[78.7, 52.2]",3794688,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kai Havertz,8966.0,Right Wing,181,Germany,770,['8201466a-efd2-40f2-96c6-29dc8e062a31'],53,,,,,,,,,,,,,,,,,,Germany,770,00:47:53.688,Foul Won,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,19d1a61a-f22f-4ca5-8a04-4f1336a50861,56,,"[14.6, 42.8]",3794688,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matthias Ginter,8808.0,Right Center Back,5,England,768,['ab0457c8-accc-4c71-b398-726bfd2d6a8b'],37,,,,,,,,,,,,,,,,,,Germany,770,00:01:37.673,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,9b657087-1fe2-4e7c-9136-4f0b3b965e26,97,,"[3.1, 47.6]",3794688,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Center Back,6,Germany,770,['b3dca4b2-a7d4-4eb1-8bdd-9efb7394daa1'],26,,,,,,,,,,,,,,,,,,England,768,00:02:26.509,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,09504478-ba77-4843-b21c-522082b17cea,99,,"[8.9, 47.2]",3794688,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kyle Walker,3205.0,Right Center Back,7,Germany,770,['ce27b54f-af42-4a36-89a6-aef0075cd47f'],52,,,,,,,,,,,,,,,,,,England,768,00:02:52.990,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,dad42557-cd34-4841-b876-6efe1c7d01a8,109,,"[9.0, 51.9]",3794688,3,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kyle Walker,3205.0,Right Center Back,7,Germany,770,['52aed632-4e30-4f91-9cc8-52ebc4d28582'],2,,,,,,,,,,,,,,,,,,England,768,00:03:02.954,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,3caea8d7-a77b-4a2b-915f-61f4a0002077,160,,"[14.7, 56.0]",3794688,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,8,Germany,770,,45,,,,,,,,,,,,,,,,,,England,768,00:03:45.947,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,4c30bf0a-c592-482d-b4a8-0a08643b959d,323,,"[56.5, 10.7]",3794688,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mats Hummels,5572.0,Center Back,24,England,768,"['5fa6c30a-a628-4ce9-aceb-860375926ef2', 'b7ddfb94-a34a-4206-a1fa-8de58bd501c0']",43,,,,,,,,,,,,,,,,,,Germany,770,00:06:43.994,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,903bb284-2a46-4f39-b566-bfa4fd4706d2,473,,"[69.6, 4.9]",3794688,11,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mats Hummels,5572.0,Center Back,30,England,768,"['19457b49-89ee-4220-98ad-bb2c471a2535', 'acf7831a-b0d6-4965-98e6-d39735307092']",50,,,,,,,,,,,,,,,,,,Germany,770,00:11:50.207,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,ffef7144-8925-4c59-a824-22c04f7a9d47,513,,"[5.3, 34.7]",3794688,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Center Back,32,England,768,['d6339ad8-46ab-4e41-a57e-863fc72ee054'],25,,,,,,,,,,,,,,,,,,Germany,770,00:13:25.265,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,43b1073d-26ca-43a9-8fd1-b408b749c956,576,,"[54.7, 2.4]",3794688,14,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robin Gosens,6985.0,Left Wing Back,32,England,768,"['2bc6f4b6-2d61-4caa-8fa3-4bdb519a6d61', '455f06e3-1c46-4180-8c97-94e6c7a93a7e']",27,,,,,,,,,,,,,,,,,,Germany,770,00:14:27.605,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,01b52ad8-bd40-4725-98a9-a035f91c81cd,953,,"[24.6, 50.9]",3794688,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mats Hummels,5572.0,Center Back,55,Germany,770,"['24e09186-8000-4f2e-bc65-ff596eb3e949', '6ec61884-8351-4024-9d91-0f94fa6e14ee']",28,,,,,,,,,,,,,,,,,,Germany,770,00:23:28.188,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,ddd6253a-855f-4d76-a849-0d273fb410aa,1000,,"[5.7, 41.3]",3794688,25,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joshua Kimmich,5579.0,Right Wing Back,57,England,768,['56150c00-dfb4-4157-a25a-937899e2e873'],33,,,,,,,,,,,,,,,,,,Germany,770,00:25:33.208,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,d50dc311-ed64-412d-ab5b-03beb9538a02,1004,,"[6.1, 33.4]",3794688,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mats Hummels,5572.0,Center Back,58,England,768,"['7d13e440-b34d-48af-ab5e-4155a996bb4d', 'df219f01-b9df-42b4-9a85-7262d57ac90f']",9,,,,,,,,,,,,,,,,,,Germany,770,00:26:09.725,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,375dc9f6-00f0-4b1c-82d1-ab06bb00a8aa,1149,,"[11.3, 43.5]",3794688,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Right Defensive Midfield,67,England,768,['657529bd-c75f-42fd-872f-70a053e1bdda'],51,,,,,,,,,,,,,,,,,,Germany,770,00:29:51.171,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,a2d3a3f0-0b7e-4196-b028-98dbcc7cc07a,1452,,"[1.2, 8.2]",3794688,36,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robin Gosens,6985.0,Left Wing Back,97,England,768,,48,,,,,,,,,,,,,,,,,,Germany,770,00:36:48.648,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,56738890-479c-45b7-b106-5696ce918d37,1469,,"[53.7, 78.8]",3794688,37,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,99,Germany,770,,12,,,,,,,,,,,,,,,,,,England,768,00:37:12.518,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,fe2eaaf6-413f-418c-a7b0-910001e48205,1516,,"[46.3, 30.2]",3794688,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,John Stones,3244.0,Center Back,101,England,768,,28,,,,,,,,,,,,,,,,,,England,768,00:38:28.683,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,0f636a99-ec99-45bf-9525-d48805a3a666,1706,,"[7.1, 42.8]",3794688,43,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Center Back,109,England,768,['45389bb7-4a3a-47f6-a017-2fb666515764'],1,,,,,,,,,,,,,,,,,,Germany,770,00:43:01.465,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,7c1ef5e9-7843-4847-b564-edbe96cba5c4,1710,,"[5.7, 43.0]",3794688,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mats Hummels,5572.0,Center Back,110,England,768,"['9b0236d4-9625-4e6c-8245-cb6c42e8c055', 'dc7c37db-f492-4bb3-8306-ac8b95efa4a5']",32,,,,,,,,,,,,,,,,,,Germany,770,00:43:32.529,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,b22efc6c-afa8-40c3-b7ba-82b9842ea84e,1794,,"[4.8, 38.7]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Center Back,112,Germany,770,['c43fa79f-58f0-4105-84c9-661cad8b70ef'],2,,,,,,,,,,,,,,,,,,Germany,770,00:46:02.559,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,638d8645-8568-42e4-abbe-b3e72bd5403f,1962,,"[11.4, 40.7]",3794688,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,117,Germany,770,"['908effa5-b9ec-448c-97e2-aa5dc6291025', 'd71737f3-71a8-4609-90ed-6322f763da25']",49,,,,,,,,,,,,,,,,,,England,768,00:02:49.751,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,a0ce3546-3c84-4e35-b25e-63b244c19ace,1969,,"[2.4, 41.8]",3794688,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Harry Kane,10955.0,Center Forward,118,Germany,770,"['25875846-3a31-411e-bc20-2dcc60fedb56', 'b94873c8-4571-4a38-b630-5f3b2ded11b5']",22,,,,,,,,,,,,,,,,,,England,768,00:03:22.006,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,b5f8b2ff-3a8c-4662-a47b-c3bbe024d8cc,1971,,"[7.5, 21.0]",3794688,48,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kieran Trippier,3308.0,Right Wing Back,118,Germany,770,,25,,,,,,,,,,,,,,,,,,England,768,00:03:25.127,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,123f4911-9fd2-4643-8253-4534e7e29cda,2056,,"[13.4, 12.2]",3794688,50,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,122,England,768,"['c485ecca-b785-4290-ae5a-61465348a0a0', 'cdc476c7-1b3f-4739-9091-b27e7f903191']",18,,,,,,,,,,,,,,,,,,Germany,770,00:05:18.642,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,b1d87261-d384-478e-bbaf-974191e0949d,2059,,"[8.2, 38.7]",3794688,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mats Hummels,5572.0,Center Back,123,England,768,['1a9ff281-f687-4e5d-9383-2a779edbc168'],48,,,,,,,,,,,,,,,,,,Germany,770,00:05:48.988,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,6103179b-212c-48f5-be78-ced8997ebe1d,2060,,"[10.9, 20.0]",3794688,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robin Gosens,6985.0,Left Wing Back,123,England,768,,50,,,,,,,,,,,,,,,,,,Germany,770,00:05:50.041,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,2b71c306-b70c-455f-94c6-d460fcc06b1e,2314,,"[4.9, 43.0]",3794688,57,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Harry Kane,10955.0,Center Forward,129,Germany,770,['9cc7efe5-89f9-404e-a887-fa189a902602'],6,,,,,,,,,,,,,,,,,,England,768,00:12:06.198,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,5854d14b-8403-4b88-adef-d99f90c22ac1,2470,,"[10.1, 35.4]",3794688,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,136,England,768,['cd418a04-7124-4d31-a596-10d09b77ee15'],0,,,,,,,,,,,,,,,,,,Germany,770,00:16:00.620,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,f0fb91a9-cb82-42ed-8609-ae298742eb63,2504,,"[34.6, 45.8]",3794688,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthias Ginter,8808.0,Right Center Back,136,England,768,['5032d385-b214-4c03-8a0b-28f6fb18e84b'],31,,,,,,,,,,,,,,,,,,Germany,770,00:16:31.011,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,d1577e5a-60df-4536-a635-2a1971c8638b,2533,,"[73.5, 4.7]",3794688,62,,True,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Wing Back,137,Germany,770,['097245da-a9ec-4ae6-92a1-08c23bc3d561'],6,,,,,,,,,,,,,,,,,,England,768,00:17:06.909,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,1252f97f-8033-499e-83a2-79b129bfcd5b,2629,,"[8.3, 44.0]",3794688,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Maguire,3336.0,Left Center Back,140,Germany,770,['d6c13a37-e323-4832-9786-79d6f7c3c657'],14,,,,,,,,,,,,,,,,,,England,768,00:19:14.235,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,fb64e923-b3b5-45c7-9a42-5e69558e9280,2764,,"[21.0, 24.1]",3794688,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,147,England,768,"['816ecd3d-dffe-48a1-b8dc-0f4f677cc76f', '83eebbef-8ffa-435f-9fe8-858cbbe44e93']",53,,,,,,,,,,,,,,,,,,Germany,770,00:23:53.807,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,24565b5d-ba15-4674-b0f3-17615aabca4e,2872,,"[20.1, 57.4]",3794688,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joshua Kimmich,5579.0,Right Wing Back,152,England,768,['c50dfcce-cd49-4fb3-aa97-f4d7049627d1'],50,,,,,,,,,,,,,,,,,,Germany,770,00:26:50.003,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,73a3f83d-cb92-403f-8011-f93e7e70619b,2905,,"[45.6, 71.7]",3794688,72,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Center Back,154,Germany,770,"['a796c6c4-feda-4987-a86f-2811018e52bf', 'afc1dd3a-bfd6-49ef-b9a5-d303c5ca20ce']",26,,,,,,,,,,,,,,,,,,England,768,00:27:26.995,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,c086339b-63a6-421b-85f5-47d657310093,3178,,"[41.3, 65.0]",3794688,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matthias Ginter,8808.0,Right Center Back,171,Germany,770,"['95bc17f2-4784-4d99-9aee-7569e74096d2', 'fe0093df-7576-4065-9068-200f3d4e5236']",45,,,,,,,,,,,,,,,,,,Germany,770,00:38:45.026,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,33f1d0df-3beb-4f4f-b867-76cb6ad9b381,3270,,"[36.6, 58.3]",3794688,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emre Can,3493.0,Right Center Back,176,England,768,"['3c97cd59-e9ac-49b2-b33c-1bc1c9bb2b4e', 'de4b082d-b186-4f7b-98cc-81690e0ef083']",0,,,,,,,,,,,,,,,,,,Germany,770,00:43:00.815,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,2c4a4cec-a2b3-4742-8d20-294678a8225c,3285,,"[23.9, 22.9]",3794688,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,177,Germany,770,"['338626d9-8fbf-4c9a-a215-bcf311d1570f', 'a3ab2758-8492-4be0-be64-eca4e66a3427']",21,,,,,,,,,,,,,,,,,,England,768,00:43:21.377,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,86e352c4-f08e-46da-a1a1-a3a1bd07bdef,3307,,"[13.7, 44.9]",3794688,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,177,Germany,770,"['6631891d-252f-4e5a-95d8-11011746f19c', 'd4f242d4-63bc-4c16-8cb5-e586f3855484']",48,,,,,,,,,,,,,,,,,,England,768,00:43:48.570,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,93ffbd0e-1c26-46e2-8308-9526ff014c4a,3312,,"[10.4, 29.5]",3794688,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Wing Back,177,Germany,770,['6ea4e5c1-c3c9-443b-8dcf-e6e12cd7d6dd'],59,,,,,,,,,,,,,,,,,,England,768,00:43:59.819,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,620ad411-c1bd-439e-80be-1db3f4637318,3332,,"[8.7, 32.4]",3794688,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,177,Germany,770,['5994c608-b56e-45c0-8e8e-4cd8b67ada27'],28,,,,,,,,,,,,,,,,,,England,768,00:44:28.839,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,48a3a88a-03f9-4d05-a157-1444676c7aa5,3403,,"[20.6, 20.8]",3794688,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Wing Back,181,Germany,770,['d2bcda9d-05d2-4218-91cb-3c2ef137e1aa'],15,,,,,,,,,,,,,,,,,,England,768,00:47:15.043,Clearance,True
